,title,experience,location,skills
0,Consultant - Palliative Care,7 - 8 Year(s),Riyadh - Saudi Arabia,"Experience in Palliative Care Medicine in a recognize center;Certification as a specialist in Family Medicine, Internal Medicine, Pediatric, Oncology is..."
0,KINGDOM oF SAUDI ARABIA Wanted ,5 - 6 Year(s),Saudi Arabia - Saudi Arabia,Qualification 
1, FINANCIAL CONTROLLER,5 - 6 Year(s),Saudi Arabia - Saudi Arabia,Qualification 
0,LABORATORY TECHNICIANS (FOOD MANUFACTURING),3 - 4 Year(s),Saudi Arabia - Saudi Arabia,With at least 3 years of related experience;Must be college graduate;Male
0,"Forensic Investigator – Riyadh, Saudi Arabia",2 - 3 Year(s),Riyadh - Saudi Arabia,Responsible for carrying out fire and explosion investigations in industrial and commercial properties.
0,School Nurse,2 - 3 Year(s),Saudi Arabia - Saudi Arabia,Ensuring that proper first aid procedures are strictly applied in case of emergencies involving students and/or staff.Key Responsibilities
0,Full-Stack Developer,2 - 3 Year(s),Saudi Arabia - Saudi Arabia,Problem-solving skills an aptitude for solving practical problems and handling a variety of variables in situations where only limited standard rules...
0,Android App Developer,2 - 3 Year(s),Riyadh - Saudi Arabia,"Proficient understanding of code versioning tools, such as Git;They must also have a strong understanding of the patterns and practices that revolve..."
0,Dot Net Programmer,2 - 3 Year(s),Riyadh - Saudi Arabia,He or she needs to provide high-level support in the design and development of Web applications with a good logical building;A Software Engineer.Net...
0,iPhone App Developer,2 - 3 Year(s),Riyadh - Saudi Arabia,"Proficient understanding of code versioning tools {{such as Git, Mercurial or SVN}};Ideally, a good iOS developer is proficient with one of the two..."
0,Graphics Designer / Web Designer,4 - 5 Year(s),Riyadh - Saudi Arabia,More than 4 years relevant experience;Bachelors in computer sciences is preferred;Experience in creating CSS
0,SharePoint Developers,3 - 4 Year(s),Riyadh - Saudi Arabia,"More than 3 years relevant experience;Bachelors in computer sciences is preferred;Experience with .NET/C#, C++, Javascript, AJAX, Webform, ADO.Net, MVC..."
0,DBA – Database Administrator,5 - 6 Year(s),Riyadh - Saudi Arabia,"Experience in troubleshooting and resolving database integrity issues, performance issues, blocking and deadlocking issues, connectivity issues,..."
0,IT System Administrator / Network Engineer,3 - 4 Year(s),Riyadh - Saudi Arabia,More than 3 years relevant experience;Bachelor in Computer Sciences is preferred;CCNP certified is preferred;Experience in CCTV Systems and...
0,Sales & Marketing Executive,3 - 4 Year(s),Riyadh - Saudi Arabia,More than 3 years relevant experience;Bachelor in IT/CS/Accounts/Commerce is preferred;English fluency is mandatory and Arabic speaking is...
0,Microsoft Dynamics AX Functional Consultant,4 - 5 Year(s),Riyadh - Saudi Arabia,More than 4 years experience in relevant field;Certifications in relevant field are preferred;Arabic native resources are preferred;Experience in...
0,Accountant (Arabic Speaking Resource),3 - 4 Year(s),Riyadh - Saudi Arabia,More than 3 years relevant experience;Bachelor in Accounts/Commerce is preferred;English fluency is preferred;Having Experience using different ERP...
0,Microsoft Dynamics CRM Functional Consultant,4 - 5 Year(s),Riyadh - Saudi Arabia,More than 4 years experience in relevant field;Experience in different modules of CRM;Certifications in relevant field are preferred;Arabic native...
0,Microsoft Dynamics CRM Technical Consultant,4 - 5 Year(s),Riyadh - Saudi Arabia,More than 4 years experience in relevant field;Experience in different modules;Certifications in relevant field are preferred
0,Microsoft Dynamics NAV Functional Consultant,4 - 5 Year(s),Riyadh - Saudi Arabia,More than 4 years experience in relevant field;Certifications in relevant field are preferred;Arabic native resources are preferred;Experience in...
0,Microsoft Dynamics NAV Technical Consultant,4 - 5 Year(s),Riyadh - Saudi Arabia,More than 4 years experience in relevant field;Certifications in relevant field are preferred;Experience in different modules including HCM verticals
0,Microsoft Dynamics AX Technical Consultant,4 - 5 Year(s),Riyadh - Saudi Arabia,More than 4 years experience in relevant field;Certifications in relevant field are preferred;Experience in different modules including HCM verticals
0,PHP Developers,3 - 4 Year(s),Riyadh - Saudi Arabia,Minimum 3 years development experience in relevant domain;Arabic native resources are preferred;Bachelor in CS or Computer Engineering;Experience in...
0,ASP.Net Developers,3 - 4 Year(s),Riyadh - Saudi Arabia,"Minimum 3 years development experience using C#;Bachelor in CS or Computer Engineering;Experience with .NET/C#, C++, Javascript, AJAX, Webform, ADO.Net,..."
0,Registrar (Primary Care),2 - 3 Year(s),Riyadh - Saudi Arabia,Two years specialized post qualification experience in the desired specialty in a recognized center or hospital;Experience
0,Case Management Specialist,2 - 3 Year(s),Riyadh - Saudi Arabia,"Bachelor degree in Nursing, Medical Applied Sciences or an equivalent field in one of the applied medical specialties;Two years experience in the same..."
0,"Supervisor, Health Informatics",2 - 3 Year(s),Riyadh - Saudi Arabia,Bachelor Degree
0,Quality Specialist,3 - 4 Year(s),Riyadh - Saudi Arabia,"Bachelor Degree in Medicine, Nursing, Pharmacy, Health Administration or an equivalent field in one of the applied specialties;Three years experience in..."
0,Service Resident (Hematology and Oncology),1 - 2 Year(s),Riyadh - Saudi Arabia,Graduate from a recognized medical school;Experience
0,Quality Management Coordinator,2 - 3 Year(s),Riyadh - Saudi Arabia,"Two years work experience in Quality Management as Facilitator;Bachelor Degree in Allied Health, Medicine, Nursing, Health Administration, Pharmacy or..."
0,Echocardiography Technologist,2 - 3 Year(s),Riyadh - Saudi Arabia,Bachelor degree in Cardiac Sonograms or an equivalent in one of the applied medical science specialties;Two years work experience in Echocardiography...
0,Dental Laboratory Technician,2 - 3 Year(s),Riyadh - Saudi Arabia,Two years work experience in the dentistry field;Experience
0,Genetic Counsellor,4 - 5 Year(s),Riyadh - Saudi Arabia,Four years experience in Similar Field;Preferred
0,"Supervisor, Customer Care",2 - 3 Year(s),Riyadh - Saudi Arabia,Bachelor Degree
0,Consultant (ICU),2 - 3 Year(s),Riyadh - Saudi Arabia,Three years specialized post qualification experience in the desired specialty in a recognized center or hospital;Experience
0,Service Resident (Blood Bank),1 - 2 Year(s),Riyadh - Saudi Arabia,Graduate from a recognized medical school;Experience
0,Radiology Technician,2 - 3 Year(s),Riyadh - Saudi Arabia,Two years work experience in the same field;Experience
0,Dental Assistant II,2 - 3 Year(s),Riyadh - Saudi Arabia,"Four years experience in Dentistry;Bachelor degree in Dental Assistance, or Dentistry or Equivalent;Experience"
0,Business Development Manager - KSA,7 - 8 Year(s),Saudi Arabia - Saudi Arabia,"7 years of sales experience in KSA market;SAP experience is a major advantage;Bachelor s degree in business administration, Marketing, or any other..."
0,Digital Transformation Senior Presales KSA,2 - 3 Year(s),Saudi Arabia - Saudi Arabia,5 years experience working on Data Analytics;minimum 2 years of presales;Experience in delivering complex IT projects;SAP certified is a plus;Experience...
0,Medical Transcriptionist,2 - 3 Year(s),Riyadh - Saudi Arabia,"Two years work experience in Transcribing;Bachelor degree in Medical Record Administration, Hospital Administration, Health information Management or..."
0,Laboratory Supervisor,2 - 3 Year(s),Riyadh - Saudi Arabia,Essential
0,Prosthetic Technician,2 - 3 Year(s),Riyadh - Saudi Arabia,Two years work experience in the same field;Experience
0,Nurse Specialist,2 - 3 Year(s),Riyadh - Saudi Arabia,Master Degree
0,Neurophysiology Technician,2 - 3 Year(s),Riyadh - Saudi Arabia,Two years experience in Neurophysiology;Preferred
0,Medical Coder,2 - 3 Year(s),Riyadh - Saudi Arabia,Two years work experience in Medical Records;Experience
0,Medical Physicist,2 - 3 Year(s),Riyadh - Saudi Arabia,"Two years work experience in clinical medical physics or any related field;Bachelor Degree in Medical Physics, Biophysics or an equivalent in one of the..."
0,Prosthetics Specialist,2 - 3 Year(s),Riyadh - Saudi Arabia,Bachelor Degree in Medical Rehabilitation or an equivalent in one of the applied medical sciences specialties;Two years work experience in the same...
0,Pharmacy Technician,2 - 3 Year(s),Riyadh - Saudi Arabia,Preferred
0,Perfusion Technician,2 - 3 Year(s),Riyadh - Saudi Arabia,Qualifications
0,Staff Nurse,1 - 2 Year(s),Eastern Province - Saudi Arabia,Qualification
0,Medical Coder,2 - 3 Year(s),Riyadh - Saudi Arabia,Two years work experience in Medical Records;Experience
0,Medical Physicist,2 - 3 Year(s),Riyadh - Saudi Arabia,"Two years work experience in clinical medical physics or any related field;Bachelor Degree in Medical Physics, Biophysics or an equivalent in one of the..."
0,Prosthetics Specialist,2 - 3 Year(s),Riyadh - Saudi Arabia,Bachelor Degree in Medical Rehabilitation or an equivalent in one of the applied medical sciences specialties;Two years work experience in the same...
0,Pharmacy Technician,2 - 3 Year(s),Riyadh - Saudi Arabia,Preferred
0,Perfusion Technician,2 - 3 Year(s),Riyadh - Saudi Arabia,Qualifications
0,Staff Nurse,1 - 2 Year(s),Eastern Province - Saudi Arabia,Qualification
0,Crane Operator,5 - 7 Year(s),Saudi Arabia - Saudi Arabia,Experience
0,Senior Operations Manager,2 - 3 Year(s),Riyadh - Saudi Arabia,"You will focus on building the largest fleet, getting the most out of it and ensuring the quality of the user experience"
0,Talent Acquisition Lead (Saudi National),5 - 10 Year(s),Riyadh - Saudi Arabia,Hands-on experience with full-cycle recruiting using various interview techniques and evaluation methods;Proven work experience as a Talent Acquisition...
0,Logistics Manager,3 - 5 Year(s),saudi arabia - Saudi Arabia,at least 3 years experience in similar position;Skills and experience required
0,Finesse Finance Graduate Programme - EMEA,3 - 8 Year(s),Jeddah - Saudi Arabia,You must have a genuine desire to complete a professional finance qualification and become a Financial Leader within 5 years upon joining;This not only...
0,Consultant Adult Transplant Nephrology,2 - 4 Year(s),Saudi Arabia - Saudi Arabia,"Please note that due to the religious and cultural norms beyond our control only Muslim applicants will be accepted for this role;As a result,..."
0,Consultant in Cardiology,2 - 3 Year(s),Saudi Arabia - Saudi Arabia,2 years post qualifying experience at a full consultant level;Canadian Fellowship with 3 years post board experience;In joining the group you would be...
0,Consultant Of Anatomical Pathology,2 - 3 Year(s),Saudi Arabia - Saudi Arabia,"As a result, applications can only be accepted for Muslim candidates as only Muslims are allowed entrance into this area of the kingdom;Tax Free Salary..."
0,Consultant Ophthalmologist,2 - 3 Year(s),Saudi Arabia - Saudi Arabia,2 years post qualifying experience at a full consultant level;Canadian Fellowship with 3 years post board experience;In joining the group you would be...
0,Staff Scientist - Proteomics,3 - 4 Year(s),Saudi Arabia - Saudi Arabia,At least 3 years of experience in mass spectrometry-based proteomics and biochemistry;He/She must have extensive and diverse experience in designing and...
0,Associate Sales Representative,2 - 3 Year(s),Riyadh - Saudi Arabia,"With a strong Cisco team committed to your success, you ll gain hands-on education and experience, while receiving an attractive salary and pursuing..."
